id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock,is_closed,tot_flows
33547,16773,33546,3743,139,16658150507,1000,487,1000,40,0,0
33548,16774,33549,3269,3743,578774963,1000,487,1000,40,0,0
33549,16774,33548,3743,3269,16198225037,1000,487,1000,40,0,0
33550,16775,33551,263,3743,1210791907,1000,1,1000,40,0,0
33551,16775,33550,3743,263,15566208093,1000,487,1000,40,0,0
33552,16776,33553,621,3743,722438461,1000,1,1000,40,0,0
33553,16776,33552,3743,621,16054561539,1000,487,1000,40,0,0
33554,16777,33555,722,3743,214717160,1000,1,1,40,0,0
33555,16777,33554,3743,722,16562282840,1000,487,1000,40,0,0
33556,16778,33557,2191,3743,396009963,1000,1,1,40,0,0
33557,16778,33556,3743,2191,16380990037,1000,487,1000,40,0,0
33558,16779,33559,820,3743,1533706650,1000,1,1000,40,0,0
33559,16779,33558,3743,820,15243293350,1000,487,1000,40,0,0
33560,16780,33561,468,3743,463271345,1000,1,1000,40,0,0
33561,16780,33560,3743,468,16313728655,1000,487,1000,40,0,0
33562,16781,33563,513,3743,1038299842,10000,5000,1000,40,0,0
33563,16781,33562,3743,513,15738700158,1000,487,1000,40,0,1
33564,16782,33565,76,3743,569722203,1000,1,1,40,0,0
33565,16782,33564,3743,76,16207277797,1000,487,1000,40,0,0
33566,16783,33567,3743,1436,660857406,1000,487,1000,40,0,0
33567,16783,33566,1436,3743,6116142594,1000,2500,1000,40,0,0
33568,16784,33569,3783,192,4746143,1000,1,1000,40,0,1
33569,16784,33568,192,3783,95253857,1000000,10000,1,144,0,0
33570,16785,33571,3743,1436,230504430,1000,487,1000,40,0,0
33571,16785,33570,1436,3743,4769495570,1000,2500,1000,40,0,0
33572,16786,33573,2120,3777,13879,1000,1,1000,40,0,0
33573,16786,33572,3777,2120,44987121,1000,1,1000,40,0,0
33574,16787,33575,3784,513,23981635,1000,1,1000,34,0,0
33575,16787,33574,513,3784,476018365,10000,5000,1000,40,0,0
33576,16788,33577,2488,177,32359504,1000,10,1,34,0,0
33577,16788,33576,177,2488,467640496,1000,100,0,144,0,0
33578,16789,33579,2488,77,26829542,1000,10,1000,34,0,0
33579,16789,33578,77,2488,573170458,1000,1700,0,30,0,0
33580,16790,33581,3785,915,1442576,1000,1,1000,40,0,2
33581,16790,33580,915,3785,98557424,1000,1,1,40,0,1
33582,16791,33583,76,3743,19009984,1000,1,1,40,0,0
33583,16791,33582,3743,76,230990016,1000,487,1000,40,0,0
33584,16792,33585,3726,2647,2051243,0,0,1000,40,0,1
33585,16792,33584,2647,3726,21835757,1000,100,1000,40,0,0
33586,16793,33587,106,3726,2229235,10000,10,1000,40,0,0
33587,16793,33586,3726,106,20732765,0,0,1000,40,0,0
33588,16794,33589,3726,422,2236273,0,0,1000,40,0,0
33589,16794,33588,422,3726,20724727,4000,500,1000,40,0,0
33590,16795,33591,3726,3004,1002086,0,0,1000,40,0,1
33591,16795,33590,3004,3726,21959914,1000,1,1,40,0,0
33592,16796,33593,1205,344,141961576,0,0,1000,25,0,1
33593,16796,33592,344,1205,12385062424,1,1,1000,144,0,1
33594,16797,33595,358,2427,177129752,1,1,1000,144,0,0
33595,16797,33594,2427,358,9822870248,2000,2000,1000,40,0,0
33596,16798,33597,3726,342,2045482,0,0,1000,40,0,3
33597,16798,33596,342,3726,20917518,1,1,1000,144,0,1
33598,16799,33599,3726,2501,2081659,0,0,1000,40,0,0
33599,16799,33598,2501,3726,20886341,1000,1,1,40,0,0
33600,16800,33601,3726,2245,746241,0,0,1000,40,0,0
33601,16800,33600,2245,3726,22221759,1000,1,1000,40,0,0
33602,16801,33603,3726,1841,1492486,0,0,1000,40,0,1
33603,16801,33602,1841,3726,21477514,1000,1,1000,40,0,0
33604,16802,33605,467,3753,4900925,1000,1,1000,40,0,0
33605,16802,33604,3753,467,65099075,1000,1,1000,40,0,0
33606,16803,33607,2255,3726,242242,1000,1,1000,40,0,0
33607,16803,33606,3726,2255,22731758,0,0,1000,40,0,2
33608,16804,33609,3726,2754,2146397,0,0,1000,40,0,0
33609,16804,33608,2754,3726,20831603,1000,1,1,40,0,0
33610,16805,33611,3726,2407,538426,0,0,1000,40,0,0
33611,16805,33610,2407,3726,25447574,1000,1,1000,40,0,0
33612,16806,33613,3726,3786,562824,0,0,1000,40,0,0
33613,16806,33612,3786,3726,25422176,1000,1,1000,40,0,0
33614,16807,33615,3726,324,2008757,0,0,1000,40,0,0
33615,16807,33614,324,3726,23977243,1000,1,1,40,0,0
33616,16808,33617,3726,1320,1138128,0,0,1000,40,0,0
33617,16808,33616,1320,3726,24848872,1000,1,1000,40,0,2
33618,16809,33619,3726,1685,2099353,0,0,1000,40,0,3
33619,16809,33618,1685,3726,23888647,0,1,1000,144,0,0
33620,16810,33621,3726,3787,2039888,0,0,1000,40,0,0
33621,16810,33620,3787,3726,23949112,1000,1,1,40,0,1
33622,16811,33623,907,3150,45869610,1000,1,1000,40,0,0
33623,16811,33622,3150,907,1954130390,1000,1,1,40,0,0
33624,16812,33625,227,3772,10372435,0,0,1000,29,0,0
33625,16812,33624,3772,227,119627565,1000,1,1000,40,0,0
33626,16813,33627,77,3772,11593578,1000,1700,1,30,0,0
33627,16813,33626,3772,77,118406422,1000,1,1000,40,0,0
33628,16814,33629,46,3772,6351333,1000,1,1,40,0,0
33629,16814,33628,3772,46,123648667,1000,1,1000,40,0,0
33630,16815,33631,282,3772,12191097,10,20,1000,40,0,0
33631,16815,33630,3772,282,117808903,1000,1,1000,40,0,0
33632,16816,33633,2,3772,9194578,0,1000,1000,9,0,0
33633,16816,33632,3772,2,120805422,1000,1,1000,40,0,1
33634,16817,33635,54,3772,4454413,1000,1,1,40,0,0
33635,16817,33634,3772,54,125545587,1000,1,1000,40,0,0
33636,16818,33637,3763,77,8268237,1000,1,1000,40,0,0
33637,16818,33636,77,3763,121731763,1000,1700,1,30,0,0
33638,16819,33639,46,3763,8664981,1000,1,1,40,0,0
33639,16819,33638,3763,46,121335019,1000,1,1000,40,0,0
33640,16820,33641,282,3763,8169241,10,20,1000,40,0,0
33641,16820,33640,3763,282,121830759,1000,1,1000,40,0,0
33642,16821,33643,2,3763,10874730,0,1000,1000,9,0,1
33643,16821,33642,3763,2,119125270,1000,1,1000,40,0,1
33644,16822,33645,54,3763,4188227,1000,1,1,40,0,0
33645,16822,33644,3763,54,125811773,1000,1,1000,40,0,0
33646,16823,33647,468,3763,10075954,1000,1,1000,40,0,1
33647,16823,33646,3763,468,119924046,1000,1,1000,40,0,0
33648,16824,33649,2010,3763,3555838,0,10000,1,34,0,0
33649,16824,33648,3763,2010,126444162,1000,1,1000,40,0,1
33650,16825,33651,177,3763,21995960,1000,100,1,144,0,0
33651,16825,33650,3763,177,378004040,1000,1,1000,40,0,0
33652,16826,33653,2010,201,343723496,0,2258,1,34,0,0
33653,16826,33652,201,2010,4656276504,100,1000,0,50,0,0
33654,16827,33655,2010,3772,7001549,0,10000,1,34,0,0
33655,16827,33654,3772,2010,122998451,1000,1,1000,40,0,0
33656,16828,33657,468,3772,372810,1000,1,1000,40,0,0
33657,16828,33656,3772,468,129627190,1000,1,1000,40,0,0
33658,16829,33659,3610,345,214113875,1000,1,1000,40,0,0
33659,16829,33658,345,3610,2385886125,1,1,1000,144,0,1
33660,16830,33661,3751,77,555858363,1000,1,1000,40,0,1
33661,16830,33660,77,3751,5443964637,1000,1700,1,30,0,0
33662,16831,33663,263,3200,5893597,1000,1,1000,40,0,0
33663,16831,33662,3200,263,994106403,500,5,1000,40,0,0
33664,16832,33665,3200,2520,36873914,500,5,1000,40,0,0
33665,16832,33664,2520,3200,963126086,1000,1,1000,40,0,0
33666,16833,33667,3449,17,252352389,1000,35,1000,40,0,0
33667,16833,33666,17,3449,4747647611,1000,1,1000,40,0,0
33668,16834,33669,1618,3200,54762363,1000,1,1,40,0,0
33669,16834,33668,3200,1618,945237637,500,5,1000,40,0,0
33670,16835,33671,533,2944,106642721,1000,1,1,40,0,0
33671,16835,33670,2944,533,1893357279,1000,1,1000,40,0,0
33672,16836,33673,3574,219,204781090,1000,1,1000,40,0,1
33673,16836,33672,219,3574,1895318910,2000,100,1000,200,0,0
33674,16837,33675,3788,3291,883409289,1000,1,1000,40,0,0
33675,16837,33674,3291,3788,9116590711,1000,1600,1000,40,0,0
33676,16838,33677,3482,820,468300873,1000,35,1000,40,0,0
33677,16838,33676,820,3482,4531699127,1000,1,1000,40,0,0
33678,16839,33679,907,3743,42449780,1000,1,1000,40,0,0
33679,16839,33678,3743,907,1957550220,1000,487,1000,40,0,0
33680,16840,33681,3726,937,2169315,0,0,1000,40,0,0
33681,16840,33680,937,3726,19250685,1000,1,1000,40,0,1
33682,16841,33683,46,3726,1019920,1000,1,1,40,0,0
33683,16841,33682,3726,46,24981080,0,0,1000,40,0,4
33684,16842,33685,410,3726,776418,199,199,1,40,0,0
33685,16842,33684,3726,410,25224582,0,0,1000,40,0,1
33686,16843,33687,3726,675,1337504,0,0,1000,40,0,0
33687,16843,33686,675,3726,24663496,0,100,1000,18,0,0
33688,16844,33689,2320,1731,5758686,1000,1,1000,40,0,0
33689,16844,33688,1731,2320,194241314,1000,1,1,40,0,0
33690,16845,33691,3726,1755,1218761,0,0,1000,40,0,0
33691,16845,33690,1755,3726,24782239,1000,1,1,40,0,0
33692,16846,33693,3726,3060,1505307,0,0,1000,40,0,1
33693,16846,33692,3060,3726,24495693,1000,60,1000,40,0,0
33694,16847,33695,46,3269,1008045910,1000,1,1,40,0,0
33695,16847,33694,3269,46,15766954090,1,1,1000,40,0,0
33696,16848,33697,3726,716,1346591,0,0,1000,40,0,1
33697,16848,33696,716,3726,24654409,0,40,1000,40,0,0
33698,16849,33699,3726,906,1343967,0,0,1000,40,0,0
33699,16849,33698,906,3726,24657033,4000,1,1000,40,0,0
33700,16850,33701,358,3789,23109501,1,1,1000,144,0,1
33701,16850,33700,3789,358,436567499,1000,10,1,34,0,1
33702,16851,33703,1982,3726,1801126,6969,69,1000,40,0,0
33703,16851,33702,3726,1982,24199874,0,0,1000,40,0,1
33704,16852,33705,3726,3245,2579436,0,0,1000,40,0,0
33705,16852,33704,3245,3726,23421564,1000,1,1,40,0,1
33706,16853,33707,3726,3543,1188258,0,0,1000,40,0,1
33707,16853,33706,3543,3726,24812742,1000,100,1000,40,0,0
33708,16854,33709,3726,3640,1979157,0,0,1000,40,0,1
33709,16854,33708,3640,3726,24021843,1000,1,1,40,0,0
33710,16855,33711,3726,52,631816,0,0,1000,40,0,0
33711,16855,33710,52,3726,25369184,1000,1,1000,40,0,0
33712,16856,33713,3789,344,9177525,1000,10,1,34,0,0
33713,16856,33712,344,3789,285897475,1,1,1000,144,0,0
33714,16857,33715,3576,3545,19706762,1000,10,1000,40,0,0
33715,16857,33714,3545,3576,2985293238,0,1800,1000,40,0,0
33716,16858,33717,177,3164,12436448814,1000,100,1,144,0,0
33717,16858,33716,3164,177,187563551186,5000,1000,1000,200,0,0
33718,16859,33719,358,3790,40132649,1,1,1000,144,0,3
33719,16859,33718,3790,358,1054529351,1000,1,1000,40,0,0
33720,16860,33721,2687,177,374427998,1000,10,1000,144,0,0
33721,16860,33720,177,2687,16402787002,1000,750,1,144,0,0
33722,16861,33723,1552,177,1402178586,1000,10,1,14,0,0
33723,16861,33722,177,1552,15375036414,1000,100,0,144,0,0
33724,16862,33725,1710,177,523030993,0,900,1,144,0,0
33725,16862,33724,177,1710,16254184007,1000,100,0,144,0,0
33726,16863,33727,46,605,2723566,1000,1,1000,40,0,0
33727,16863,33726,605,46,409159434,1000,1,1000,40,0,0
33728,16864,33729,3749,1284,123825872,1000,1,1000,40,0,0
33729,16864,33728,1284,3749,2267244128,100,5,1000,40,0,0
33730,16865,33731,3789,347,32705660,1000,10,1,34,0,0
33731,16865,33730,347,3789,322520340,1,1,1000,144,0,0
33732,16866,33733,2651,556,77576538,250,10,1000,40,0,0
33733,16866,33732,556,2651,922423462,1000,1,1000,40,0,0
33734,16867,33735,3791,3527,16838839,800,5,1,14,0,0
33735,16867,33734,3527,3791,283161161,1,100,1000,25,0,0
33736,16868,33737,263,3164,1499063805,1000,1,1000,40,0,0
33737,16868,33736,3164,263,14854186195,5000,1000,1000,200,0,1
33738,16869,33739,54,3751,7293257,1000,1,1,40,0,0
33739,16869,33738,3751,54,92706743,1000,1,1000,40,0,0
33740,16870,33741,54,3751,15092428,1000,1,1,40,0,0
33741,16870,33740,3751,54,266449572,1000,1,1000,40,0,0
33742,16871,33743,343,3792,186163475,1,1,1000,144,0,1
33743,16871,33742,3792,343,2833836525,1000,1,1000,40,0,0
33744,16872,33745,3672,1990,6906422,1000,1,1000,40,0,0
33745,16872,33744,1990,3672,93093578,1000,1,1000,40,0,0
33746,16873,33747,3482,139,358473786,1000,35,1000,40,0,0
33747,16873,33746,139,3482,4641526214,1000,1,1000,40,0,0
33748,16874,33749,3449,513,243206292,1000,35,1000,40,0,1
33749,16874,33748,513,3449,4756793708,10000,5000,1000,40,0,0
33750,16875,33751,628,3793,99172562,1000,1,1000,40,0,0
33751,16875,33750,3793,628,1900827438,1000,1,1000,40,0,0
33752,16876,33753,2520,2936,288157967,1000,1,1000,40,0,0
33753,16876,33752,2936,2520,2711842033,1000,1000,1000,40,0,0
33754,16877,33755,3200,909,107794365,500,10,1000,40,0,0
33755,16877,33754,909,3200,1892205635,10000,2500,1000,4,0,0
33756,16878,33757,2488,716,6996297,1000,10,1,34,0,0
33757,16878,33756,716,2488,493003703,0,40,1000,40,0,0
33758,16879,33759,2024,722,97641315,1000,1,1000,40,0,0
33759,16879,33758,722,2024,902358685,1000,1,1,40,0,0
33760,16880,33761,3794,347,480790981,1000,1,1000,40,0,1
33761,16880,33760,347,3794,16296424019,1,1,1000,144,0,0
33762,16881,33763,3115,2936,161803380,1000,1,1000,40,0,0
33763,16881,33762,2936,3115,1838196620,1000,1000,1000,40,0,0
33764,16882,33765,3200,2288,85002450,500,10,1000,40,0,0
33765,16882,33764,2288,3200,1414997550,1000,100,1000,40,0,0
33766,16883,33767,716,3169,15357482,0,40,1000,40,0,0
33767,16883,33766,3169,716,984642518,1000,1,1,40,0,0
33768,16884,33769,1995,2010,75125,10,1,1000,9,0,0
33769,16884,33768,2010,1995,999924875,44568,1,1,34,0,0
33770,16885,33771,3161,2771,198915539,1000,1,1000,40,0,0
33771,16885,33770,2771,3161,1801084461,1000,1,1000,40,0,0
33772,16886,33773,1293,1436,313682399,1000,1,1,40,0,0
33773,16886,33772,1436,1293,16463532601,1000,2500,1000,40,0,0
33774,16887,33775,3795,77,7175089,1000,1,1000,40,0,0
33775,16887,33774,77,3795,142824911,1000,1700,1,30,0,0
33776,16888,33777,3726,466,1240350,0,0,1000,40,0,0
33777,16888,33776,466,3726,18488650,1000,1,1000,40,0,3
33778,16889,33779,2640,3360,2637658,0,0,1000,40,0,1
33779,16889,33778,3360,2640,97362342,1,2,1000,40,0,1
33780,16890,33781,335,216,204149181,1000,23,1000,40,0,0
33781,16890,33780,216,335,3125850819,100,40,1000,18,0,0
33782,16891,33783,3670,1436,69510508,1000,1,1000,40,0,0
33783,16891,33782,1436,3670,4930489492,1000,2500,1000,40,0,0
33784,16892,33785,907,1436,380943225,1000,1,1000,40,0,0
33785,16892,33784,1436,907,4619056775,1000,2500,1000,40,0,0
33786,16893,33787,3741,177,360565887,800,2,1000,40,0,1
33787,16893,33786,177,3741,3639434113,1000,100,1,144,0,0
33788,16894,33789,3726,130,117188450,0,0,1000,40,0,12
33789,16894,33788,130,3726,1882811550,1,1,1000,40,0,6
33790,16895,33791,3464,3627,147865228,490,1,1000,40,0,0
33791,16895,33790,3627,3464,2352134772,0,25,1000,40,0,0
33792,16896,33793,979,3449,54094519,1000,1,1000,40,0,0
33793,16896,33792,3449,979,4945905481,1000,35,1000,40,0,0
33794,16897,33795,3435,340,153601799,1000,1,1000,40,0,1
33795,16897,33794,340,3435,2846398201,1,1,1000,144,0,1
33796,16898,33797,907,3482,287233062,1000,1,1000,40,0,0
33797,16898,33796,3482,907,4712766938,1000,35,1000,40,0,0
33798,16899,33799,150,3449,139827878,99,1,1000,144,0,0
33799,16899,33798,3449,150,4860172122,1000,35,1000,40,0,0
33800,16900,33801,130,3627,25840242,1,512,1000,40,0,0
33801,16900,33800,3627,130,1474159758,2,100,1000,40,0,1
33802,16901,33803,468,3796,546787,1000,1,1000,40,0,3
33803,16901,33802,3796,468,49453213,100000,1000,1000,4,0,1
33804,16902,33805,2538,3194,86289343,1000,1,1000,40,0,0
33805,16902,33804,3194,2538,913710657,1000,1,1000,40,0,0
33806,16903,33807,3726,457,1215562,1000,1,1000,40,0,0
33807,16903,33806,457,3726,30626438,1000,1,1,40,0,0
33808,16904,33809,3797,3798,1902224,1000,1,1000,40,0,0
33809,16904,33808,3798,3797,23097776,1000,1,1000,40,0,0
33810,16905,33811,3726,359,50529424,1000,1,1000,40,0,0
33811,16905,33810,359,3726,1949470576,1,1,1000,144,0,0
33812,16906,33813,3726,1892,1906705,1000,1,1000,40,0,0
33813,16906,33812,1892,3726,29935295,1000,500,1000,40,0,0
33814,16907,33815,107,3661,34975397,1000,1,1,40,0,0
33815,16907,33814,3661,107,520579603,1000,1,1000,40,0,0
33816,16908,33817,3297,107,17795798,1000,1,1000,40,0,0
33817,16908,33816,107,3297,537759202,1000,1,1,40,0,0
33818,16909,33819,1986,1608,45128807,800,1,1000,144,0,0
33819,16909,33818,1608,1986,954871193,1000,81,1000,44,0,0
33820,16910,33821,3048,177,256832392,1000,1,1000,40,0,0
33821,16910,33820,177,3048,4193167608,1000,100,1,144,0,0
33822,16911,33823,1648,77,38346703,1000,1,1000,40,0,1
33823,16911,33822,77,1648,361653297,1000,1700,1,30,0,0
33824,16912,33825,3482,2211,193809268,1000,35,1000,40,0,0
33825,16912,33824,2211,3482,4806190732,90,0,1000,40,0,0
33826,16913,33827,3784,2689,43474980,1000,1,1000,34,0,0
33827,16913,33826,2689,3784,456525020,999,999,1,34,0,0
33828,16914,33829,3726,151,7003159,1000,1,1000,40,0,0
33829,16914,33828,151,3726,492996841,2,0,1,144,0,6
33830,16915,33831,513,3670,75449115,10000,5000,1000,40,0,0
33831,16915,33830,3670,513,924550885,400,1000,1000,40,0,0
33832,16916,33833,3775,1347,463365,1000,1,1000,40,0,0
33833,16916,33832,1347,3775,149536635,100,1950,1000,288,0,0
33834,16917,33835,820,1284,72218051,1000,1,1000,40,0,0
33835,16917,33834,1284,820,927781949,100,5,1000,40,0,0
33836,16918,33837,3784,77,22070882,1000,1,1000,34,0,0
33837,16918,33836,77,3784,327929118,1000,1700,1,30,0,0
33838,16919,33839,630,350,73697739,1000,1,1,40,0,0
33839,16919,33838,350,630,1080694261,1,1,1000,144,0,0
33840,16920,33841,979,3449,181550439,1000,1,1000,40,0,0
33841,16920,33840,3449,979,1818449561,1000,1,1000,40,0,0
33842,16921,33843,3799,3481,783865,1000,1,1000,40,0,0
33843,16921,33842,3481,3799,50216135,1000,1,1000,40,0,0
33844,16922,33845,3450,2010,77692540,248,50,1000,40,0,0
33845,16922,33844,2010,3450,922307460,45875,10,1,34,0,0
33846,16923,33847,265,3800,818183,10000,5000,1000,144,0,2
33847,16923,33846,3800,265,599181817,1000,100,1000,144,0,0
33848,16924,33849,476,3801,19908191,5000,500,1000,40,0,0
33849,16924,33848,3801,476,571962809,1000,1,10000,40,0,0
33850,16925,33851,2901,890,21268635,1000,1,1000,40,0,0
33851,16925,33850,890,2901,534286365,1000,1,1,40,0,0
33852,16926,33853,2687,177,490431162,1000,10,1000,144,0,0
33853,16926,33852,177,2687,16286783838,1000,750,1,144,0,0
33854,16927,33855,3675,130,109871964,1000,200,1000,40,0,0
33855,16927,33854,130,3675,1890128036,1,1,1000,40,0,0
33856,16928,33857,2398,3802,4193286,1000,1,1,40,0,0
33857,16928,33856,3802,2398,195806714,1000,300,1000,40,0,0
33858,16929,33859,2024,194,82131180,1000,1,1000,40,0,0
33859,16929,33858,194,2024,1417868820,1000,10,1,34,0,0
33860,16930,33861,54,3792,16467770,1000,1,1000,40,0,0
33861,16930,33860,3792,54,249447230,1000,1,1000,40,0,0
33862,16931,33863,3581,3751,37248735,1000,1,1000,40,0,0
33863,16931,33862,3751,3581,712751265,1000,1,1000,40,0,0
33864,16932,33865,54,3801,19199854,1000,1,1000,40,0,0
33865,16932,33864,3801,54,209418146,1000,1,1000,40,0,0
33866,16933,33867,3799,227,2791346,1000,1,1000,40,0,2
33867,16933,33866,227,3799,124208654,0,0,1000,29,0,3
33868,16934,33869,3791,1673,334390024,800,5,1000,14,0,0
33869,16934,33868,1673,3791,9665609976,1000,1,0,40,0,0
33870,16935,33871,3648,282,28434291,1000,1,1000,40,0,1
33871,16935,33870,282,3648,971565709,10,20,1000,40,0,1
33872,16936,33873,2623,3741,206913410,1000,1,1000,40,0,0
33873,16936,33872,3741,2623,2443086590,500,1,1000,40,0,0
33874,16937,33875,346,2687,592111878,1,1,1000,144,0,0
33875,16937,33874,2687,346,16185103122,1000,10,1000,144,0,0
33876,16938,33877,2687,347,1179535074,1000,10,1000,144,0,0
33877,16938,33876,347,2687,15597679926,1,1,1000,144,0,0
33878,16939,33879,3735,220,128734613,1000,1,1000,40,0,0
33879,16939,33878,220,3735,1871265387,500,10,1000,30,0,0
33880,16940,33881,263,1473,850959759,1000,1,1000,40,0,0
33881,16940,33880,1473,263,9149040241,1,1,1000,144,0,0
33882,16941,33883,1475,2687,583507785,1,1,1000,144,0,0
33883,16941,33882,2687,1475,16193707215,1000,10,1000,144,0,0
33884,16942,33885,410,3449,308184046,199,199,1,40,0,0
33885,16942,33884,3449,410,4691815954,1000,35,1000,40,0,0
33886,16943,33887,2656,3803,246856263,1000,1,1000,40,0,1
33887,16943,33886,3803,2656,2753143737,1000,1,1000,40,0,5
33888,16944,33889,3804,1783,7419173,1,10,1000,40,0,0
33889,16944,33888,1783,3804,692580827,10,10,1,30,0,0
33890,16945,33891,1475,2687,176154891,1,1,1000,144,0,0
33891,16945,33890,2687,1475,10340270109,1000,10,1000,144,0,0
33892,16946,33893,2,3245,10300820,0,1000,1000,18,0,3
33893,16946,33892,3245,2,296328180,1000,1,1,40,0,2
33894,16947,33895,2,3778,1070072,0,0,1000,18,0,1
33895,16947,33894,3778,2,30266928,1000,1,1000,40,0,1
33896,16948,33897,1841,2,420265,1000,1,1000,40,0,3
33897,16948,33896,2,1841,30916735,0,1000,1000,18,0,1
33898,16949,33899,2,2967,2468555,0,0,1000,18,0,1
33899,16949,33898,2967,2,28868445,1000,1,1000,40,0,2
33900,16950,33901,2,3792,731474,0,0,1000,18,0,0
33901,16950,33900,3792,2,30605526,1000,1,1000,40,0,0
33902,16951,33903,2,3169,29162299,0,0,1000,18,0,2
33903,16951,33902,3169,2,345535701,1000,1,1,40,0,0
33904,16952,33905,2,722,23174433,0,1000,1000,18,0,0
33905,16952,33904,722,2,303448567,1000,1,1,40,0,1
33906,16953,33907,3784,400,8526656,1000,1,1000,34,0,0
33907,16953,33906,400,3784,791473344,1000,1,1000,40,0,0
33908,16954,33909,2,2407,251790,0,0,1000,18,0,1
33909,16954,33908,2407,2,31085210,1000,1,1000,40,0,0
33910,16955,33911,2,3544,2272388,0,1000,1000,18,0,0
33911,16955,33910,3544,2,29064612,1000,1,1000,40,0,1
33912,16956,33913,2,3283,3601492,0,0,1000,18,0,0
33913,16956,33912,3283,2,27735508,0,0,1000,18,0,5
33914,16957,33915,2,3243,1344487,0,0,1000,18,0,0
33915,16957,33914,3243,2,29992513,1000,1,1000,40,0,1
33916,16958,33917,2,2781,1909120,0,0,1000,9,0,2
33917,16958,33916,2781,2,29427880,1000,1,1,40,0,0
33918,16959,33919,2,3105,905972,0,0,1000,18,0,1
33919,16959,33918,3105,2,30431028,1000,1,1000,40,0,3
33920,16960,33921,3623,2,1719413,1000,1,1000,40,0,1
33921,16960,33920,2,3623,29617587,0,0,1000,18,0,1
33922,16961,33923,3712,2,1921717,1000,1,1000,40,0,1
33923,16961,33922,2,3712,29415283,0,1000,1000,18,0,4
33924,16962,33925,2,2661,30290115,0,0,1000,18,0,1
33925,16962,33924,2661,2,301475885,1000,1,1000,40,0,2
33926,16963,33927,2,3425,1790110,0,0,1000,18,0,2
33927,16963,33926,3425,2,29546890,1000,1,1000,40,0,0
33928,16964,33929,3660,2,322495,1000,1,1,40,0,3
33929,16964,33928,2,3660,31014505,0,0,1000,18,0,0
33930,16965,33931,2,2902,2352846,0,1000,1000,18,0,0
33931,16965,33930,2902,2,28984154,1000,1,1000,40,0,1
33932,16966,33933,369,2,1987448,1000,10,1,14,0,0
33933,16966,33932,2,369,371601552,0,1000,1000,18,0,1
